id,location_1,enter_time_1,exit_time_1,duration_1,location_2,enter_time_2,exit_time_2,duration_2,location_3,enter_time_3,exit_time_3,duration_3,location_4,enter_time_4,exit_time_4,duration_4,location_5,enter_time_5,exit_time_5,duration_5,location_6,enter_time_6,exit_time_6,duration_6,location_7,enter_time_7,exit_time_7,duration_7,location_8,enter_time_8,exit_time_8,duration_8,location_9,enter_time_9,exit_time_9,duration_9,location_10,enter_time_10,exit_time_10,duration_10,location_11,enter_time_11,exit_time_11,duration_11,location_12,enter_time_12,exit_time_12,duration_12
'21381,Lake_macdonald_lodge,2023-08-03 09:24:40,2023-08-03 09:30:10,330.0,Shuttle_Lake_macdonald,2023-08-03 09:25:40,2023-08-03 09:29:55,255.0,Lake_macdonald_lodge,2023-08-03 14:52:18,2023-08-03 14:55:48,210.0,Shuttle_Lake_macdonald,2023-08-03 14:52:48,2023-08-03 14:55:33,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'21501,Lake_macdonald_lodge,2023-08-03 12:54:57,2023-08-03 12:59:12,255.0,Shuttle_Lake_macdonald,2023-08-03 12:56:42,2023-08-03 12:58:57,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'21521,Lake_macdonald_lodge,2023-08-03 16:01:51,2023-08-03 16:05:21,210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'23011,Lake_macdonald_lodge,2023-08-06 15:02:03,2023-08-06 15:06:33,270.0,Shuttle_Lake_macdonald,2023-08-06 15:03:03,2023-08-06 15:05:48,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'23041,Lake_macdonald_lodge,2023-08-06 08:57:27,2023-08-06 15:06:06,345.0,Shuttle_Lake_macdonald,2023-08-06 15:03:06,2023-08-06 15:05:51,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'23071,Lake_macdonald_lodge,2023-08-06 08:49:09,2023-08-06 08:51:54,165.0,Shuttle_Lake_macdonald,2023-08-06 08:49:54,2023-08-06 08:51:54,120.0,Lake_macdonald_lodge,2023-08-06 15:02:09,2023-08-06 15:06:09,240.0,Shuttle_Lake_macdonald,2023-08-06 15:02:54,2023-08-06 15:05:54,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'23101,Lake_macdonald_lodge,2023-08-06 09:36:37,2023-08-06 09:42:22,345.0,Shuttle_Lake_macdonald,2023-08-06 09:38:07,2023-08-06 09:42:07,240.0,Lake_macdonald_lodge,2023-08-06 13:46:03,2023-08-06 13:48:33,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'23141,Lake_macdonald_lodge,2023-08-06 09:58:47,2023-08-06 10:02:02,195.0,Shuttle_Lake_macdonald,2023-08-06 09:59:47,2023-08-06 10:01:47,120.0,Lake_macdonald_lodge,2023-08-06 16:21:32,2023-08-06 16:46:32,1470.0,Shuttle_Lake_macdonald,2023-08-06 16:36:02,2023-08-06 16:46:17,615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'23171,Lake_macdonald_lodge,2023-08-06 09:58:35,2023-08-06 10:02:20,225.0,Shuttle_Lake_macdonald,2023-08-06 09:59:35,2023-08-06 10:01:50,135.0,Lake_macdonald_lodge,2023-08-06 16:40:38,2023-08-06 17:54:51,4453.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'23201,Lake_macdonald_lodge,2023-08-06 08:57:20,2023-08-06 15:56:20,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'23291,Lake_macdonald_lodge,2023-08-06 15:42:34,2023-08-06 15:45:34,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'23341,Lake_macdonald_lodge,2023-08-06 16:41:08,2023-08-06 16:46:23,315.0,Shuttle_Lake_macdonald,2023-08-06 16:41:53,2023-08-06 16:46:08,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'23441,Lake_macdonald_lodge,2023-08-06 13:28:05,2023-08-06 13:31:20,195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'23521,Lake_macdonald_lodge,2023-08-06 15:29:13,2023-08-06 16:56:53,5260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'23541,Lake_macdonald_lodge,2023-08-06 08:16:16,2023-08-06 08:19:31,195.0,Shuttle_Lake_macdonald,2023-08-06 08:17:01,2023-08-06 08:19:16,135.0,Lake_macdonald_lodge,2023-08-06 15:29:35,2023-08-06 15:32:20,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'24171,Lake_macdonald_lodge,2023-08-07 13:30:24,2023-08-07 13:35:39,315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'24231,Lake_macdonald_lodge,2023-08-07 09:59:51,2023-08-07 10:04:36,285.0,Shuttle_Lake_macdonald,2023-08-07 10:01:36,2023-08-07 10:03:51,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'24321,Lake_macdonald_lodge,2023-08-07 10:00:04,2023-08-07 10:04:04,240.0,Shuttle_Lake_macdonald,2023-08-07 10:01:19,2023-08-07 10:03:49,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'24341,Lake_macdonald_lodge,2023-08-07 10:24:48,2023-08-07 10:29:33,285.0,Shuttle_Lake_macdonald,2023-08-07 10:26:17,2023-08-07 10:29:03,166.0,Lake_macdonald_lodge,2023-08-07 14:59:04,2023-08-07 16:30:04,5460.0,Shuttle_Lake_macdonald,2023-08-07 16:27:19,2023-08-07 16:29:34,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'24441,Lake_macdonald_lodge,2023-08-07 09:35:06,2023-08-07 09:41:06,360.0,Shuttle_Lake_macdonald,2023-08-07 09:36:36,2023-08-07 09:40:51,255.0,Lake_macdonald_lodge,2023-08-07 16:59:23,2023-08-07 17:03:38,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'24481,Lake_macdonald_lodge,2023-08-07 09:35:12,2023-08-07 09:40:57,345.0,Shuttle_Lake_macdonald,2023-08-07 09:36:42,2023-08-07 09:40:42,240.0,Lake_macdonald_lodge,2023-08-07 17:34:48,2023-08-07 17:39:03,255.0,Shuttle_Lake_macdonald,2023-08-07 17:35:18,2023-08-07 17:39:03,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'25071,Lake_macdonald_lodge,2023-08-08 12:06:09,2023-08-08 13:45:09,5940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'25141,Lake_macdonald_lodge,2023-08-08 13:53:53,2023-08-08 15:37:09,6196.0,Shuttle_Lake_macdonald,2023-08-08 13:54:08,2023-08-08 14:17:39,698.0,Lake_macdonald_lodge,2023-08-08 15:38:25,2023-08-08 15:48:10,585.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'25161,Lake_macdonald_lodge,2023-08-08 13:23:19,2023-08-08 15:27:00,3583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'25201,Lake_macdonald_lodge,2023-08-08 11:16:44,2023-08-08 11:18:44,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'25241,Lake_macdonald_lodge,2023-08-08 17:25:06,2023-08-08 17:42:21,1035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'25291,Lake_macdonald_lodge,2023-08-08 10:44:23,2023-08-08 10:50:53,390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'25311,Lake_macdonald_lodge,2023-08-08 12:03:23,2023-08-08 15:34:33,7886.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'25321,Lake_macdonald_lodge,2023-08-08 11:28:21,2023-08-08 13:57:39,4338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'25421,Lake_macdonald_lodge,2023-08-08 11:16:47,2023-08-08 11:26:02,555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'25431,Lake_macdonald_lodge,2023-08-08 13:45:34,2023-08-08 14:59:04,2985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'27341,Lake_macdonald_lodge,2023-08-08 12:55:53,2023-08-08 13:08:23,750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
