id,location_1,enter_time_1,exit_time_1,duration_1,location_2,enter_time_2,exit_time_2,duration_2,location_3,enter_time_3,exit_time_3,duration_3,location_4,enter_time_4,exit_time_4,duration_4,location_5,enter_time_5,exit_time_5,duration_5,location_6,enter_time_6,exit_time_6,duration_6,location_7,enter_time_7,exit_time_7,duration_7,location_8,enter_time_8,exit_time_8,duration_8,location_9,enter_time_9,exit_time_9,duration_9,location_10,enter_time_10,exit_time_10,duration_10,location_11,enter_time_11,exit_time_11,duration_11,location_12,enter_time_12,exit_time_12,duration_12,location_13,enter_time_13,exit_time_13,duration_13,location_14,enter_time_14,exit_time_14,duration_14,location_15,enter_time_15,exit_time_15,duration_15,location_16,enter_time_16,exit_time_16,duration_16,location_17,enter_time_17,exit_time_17,duration_17,location_18,enter_time_18,exit_time_18,duration_18,location_19,enter_time_19,exit_time_19,duration_19,location_20,enter_time_20,exit_time_20,duration_20,location_21,enter_time_21,exit_time_21,duration_21,location_22,enter_time_22,exit_time_22,duration_22,location_23,enter_time_23,exit_time_23,duration_23,location_24,enter_time_24,exit_time_24,duration_24,location_25,enter_time_25,exit_time_25,duration_25,location_26,enter_time_26,exit_time_26,duration_26,location_27,enter_time_27,exit_time_27,duration_27,location_28,enter_time_28,exit_time_28,duration_28
'02451,Logan,2023-07-05 09:05:23,2023-07-05 09:12:38,435.0,SunPoint,2023-07-05 09:58:38,2023-07-05 10:18:08,1155.0,RisingSun,2023-07-05 10:26:22,2023-07-05 11:41:08,4276.0,StMary,2023-07-05 12:02:38,2023-07-05 12:04:53,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'02461,Logan,2023-07-05 08:19:37,2023-07-05 11:23:07,11010.0,Avalanche,2023-07-05 14:18:52,2023-07-05 15:27:22,4110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'02471,LakeMcDonald,2023-07-05 08:33:35,2023-07-05 09:17:35,2430.0,Logan,2023-07-05 10:54:05,2023-07-05 10:57:35,210.0,SunPoint,2023-07-05 11:27:50,2023-07-05 12:10:35,2701.0,Waterfalls,2023-07-05 12:27:50,2023-07-05 14:58:05,5730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'02481,LakeMcDonald,2023-07-05 08:51:24,2023-07-05 09:13:09,1305.0,Loop,2023-07-05 09:52:09,2023-07-05 10:05:11,737.0,Logan,2023-07-05 10:45:11,2023-07-05 10:47:41,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'02501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'02511,Apgar,2023-07-05 07:40:56,2023-07-05 14:04:11,20265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'02521,Apgar,2023-07-05 08:28:16,2023-07-05 08:56:46,1710.0,LakeMcDonald,2023-07-05 09:18:16,2023-07-05 09:21:46,360.0,Avalanche,2023-07-05 09:33:01,2023-07-05 13:41:46,15106.0,LakeMcDonald,2023-07-05 13:52:16,2023-07-05 14:01:09,739.0,Apgar,2023-07-05 16:26:01,2023-07-05 20:34:41,14920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'02531,Avalanche,2023-07-05 08:15:22,2023-07-05 13:53:52,7830.0,Apgar,2023-07-06 01:07:19,2023-07-06 01:09:49,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'02541,Avalanche,2023-07-05 08:11:34,2023-07-05 12:38:34,15270.0,Apgar,2023-07-05 15:00:04,2023-07-05 16:17:36,4652.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'02551,Avalanche,2023-07-05 09:27:54,2023-07-05 10:11:54,2399.0,Logan,2023-07-05 10:53:54,2023-07-05 10:57:54,240.0,SunPoint,2023-07-05 11:29:54,2023-07-05 11:35:39,345.0,RisingSun,2023-07-05 11:44:09,2023-07-05 12:46:09,3525.0,Waterfalls,2023-07-05 13:46:24,2023-07-05 13:59:39,795.0,RisingSun,2023-07-05 14:36:39,2023-07-05 14:41:24,285.0,StMary,2023-07-05 14:52:09,2023-07-06 02:10:09,40680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'03031,StMary,2023-07-06 11:43:11,2023-07-06 12:13:26,1815.0,RisingSun,2023-07-06 12:23:26,2023-07-06 12:26:41,315.0,Waterfalls,2023-07-06 12:40:11,2023-07-06 12:42:41,150.0,Logan,2023-07-06 13:00:26,2023-07-06 14:51:26,5805.0,Waterfalls,2023-07-06 14:59:56,2023-07-06 18:37:41,8505.0,StMary,2023-07-06 18:59:11,2023-07-06 19:01:56,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'03041,Apgar,2023-07-05 07:56:04,2023-07-05 14:06:34,11475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'03101,Logan,2023-07-06 12:42:17,2023-07-06 14:03:02,4665.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'03131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'03161,RisingSun,2023-07-06 10:38:00,2023-07-06 10:40:15,135.0,SunPoint,2023-07-06 10:49:00,2023-07-06 10:51:00,120.0,Waterfalls,2023-07-06 10:58:15,2023-07-06 13:06:30,6480.0,StMary,2023-07-06 13:33:15,2023-07-06 15:05:36,5541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'03191,StMary,2023-07-06 12:07:51,2023-07-06 12:53:36,2190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'03201,SunPoint,2023-07-06 12:49:39,2023-07-06 12:51:39,120.0,Waterfalls,2023-07-06 12:55:39,2023-07-06 16:09:23,8055.0,Logan,2023-07-06 16:26:09,2023-07-06 17:54:19,5035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'03311,Logan,2023-07-05 08:08:36,2023-07-05 09:26:06,3825.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'03411,SunPoint,2023-07-06 12:58:01,2023-07-06 13:00:31,150.0,Waterfalls,2023-07-06 13:28:31,2023-07-06 14:57:01,4979.0,RisingSun,2023-07-06 15:14:16,2023-07-06 15:17:16,315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'03471,RisingSun,2023-07-06 13:12:22,2023-07-06 13:15:07,165.0,SunPoint,2023-07-06 13:23:22,2023-07-06 13:25:37,135.0,Waterfalls,2023-07-06 13:30:37,2023-07-06 16:03:28,7371.0,Logan,2023-07-06 16:19:58,2023-07-06 18:21:28,7110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'0355,Logan,2023-07-12 17:44:46,2023-07-12 18:30:24,2303.0,Loop,2023-07-12 18:54:39,2023-07-12 18:59:54,315.0,Apgar,2023-07-12 20:33:09,2023-07-12 20:35:09,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'03551,RisingSun,2023-07-06 11:28:16,2023-07-06 11:31:01,165.0,Logan,2023-07-06 12:01:16,2023-07-06 16:14:16,11610.0,SunPoint,2023-07-06 16:39:31,2023-07-06 16:41:46,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'04051,LakeMcDonald,2023-07-07 15:39:45,2023-07-07 15:42:30,165.0,Avalanche,2023-07-07 15:55:00,2023-07-07 16:08:00,1485.0,Logan,2023-07-07 16:54:30,2023-07-07 18:48:30,5356.0,Loop,2023-07-07 19:12:00,2023-07-07 19:33:15,1019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'04301,Loop,2023-07-05 09:08:10,2023-07-05 09:14:40,390.0,Logan,2023-07-05 09:41:25,2023-07-05 10:31:10,2985.0,SunPoint,2023-07-05 11:01:10,2023-07-05 14:04:10,16155.0,Logan,2023-07-05 14:22:10,2023-07-05 14:28:55,405.0,Apgar,2023-07-05 15:37:25,2023-07-05 15:42:10,285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'05011,Apgar,2023-07-10 09:07:28,2023-07-10 09:35:43,405.0,SunPoint,2023-07-10 12:00:02,2023-07-10 12:07:02,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'05041,Avalanche,2023-07-10 07:57:06,2023-07-10 10:49:21,9150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'05071,Logan,2023-07-10 11:42:29,2023-07-10 14:08:59,8790.0,LakeMcDonald,2023-07-10 15:06:44,2023-07-10 18:40:29,8205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'05081,Logan,2023-07-10 10:24:08,2023-07-10 12:54:38,9030.0,Apgar,2023-07-10 18:51:19,2023-07-10 18:54:19,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'05091,Avalanche,2023-07-10 09:05:40,2023-07-10 11:32:10,1529.0,Loop,2023-07-10 11:52:25,2023-07-10 11:57:25,300.0,Logan,2023-07-10 11:59:55,2023-07-10 12:04:25,270.0,Loop,2023-07-10 12:05:25,2023-07-10 12:08:40,195.0,Logan,2023-07-10 12:36:10,2023-07-10 12:45:40,570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'05121,Apgar,2023-07-10 08:38:05,2023-07-10 08:40:50,165.0,LakeMcDonald,2023-07-10 09:01:35,2023-07-10 11:57:58,3863.0,Logan,2023-07-10 14:17:43,2023-07-10 16:44:58,8490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'05131,Avalanche,2023-07-10 07:58:20,2023-07-10 08:00:20,120.0,Loop,2023-07-10 08:13:05,2023-07-10 08:22:05,540.0,StMary,2023-07-10 09:18:20,2023-07-10 09:22:05,225.0,Waterfalls,2023-07-10 09:44:34,2023-07-10 15:01:05,7245.0,SunPoint,2023-07-10 15:04:05,2023-07-10 15:10:20,375.0,Apgar,2023-07-10 16:41:20,2023-07-10 17:05:50,1470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'05141,LakeMcDonald,2023-07-10 09:48:07,2023-07-10 11:22:56,1819.0,Avalanche,2023-07-10 12:15:41,2023-07-10 12:47:26,2085.0,Loop,2023-07-10 13:33:11,2023-07-10 13:48:41,930.0,Logan,2023-07-10 14:15:41,2023-07-10 14:58:56,2595.0,Apgar,2023-07-10 16:11:26,2023-07-10 17:06:28,3152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'05171,Apgar,2023-07-10 09:12:38,2023-07-10 09:40:53,855.0,Logan,2023-07-10 11:31:23,2023-07-10 11:54:53,1410.0,LakeMcDonald,2023-07-10 12:49:53,2023-07-10 13:11:08,1275.0,Apgar,2023-07-10 13:43:53,2023-07-10 16:03:23,8115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'05211,Avalanche,2023-07-05 07:56:45,2023-07-05 12:46:30,17490.0,Apgar,2023-07-05 13:17:00,2023-07-05 14:09:45,3090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'05221,Logan,2023-07-11 11:49:01,2023-07-11 12:47:31,3030.0,Apgar,2023-07-11 14:38:43,2023-07-11 15:12:46,1848.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'05231,Apgar,2023-07-10 08:22:37,2023-07-10 08:45:22,1365.0,Loop,2023-07-10 09:47:52,2023-07-10 09:55:37,465.0,Logan,2023-07-10 10:57:22,2023-07-10 12:45:52,6510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'05251,Logan,2023-07-10 09:31:32,2023-07-10 12:41:17,8415.0,Waterfalls,2023-07-10 13:12:47,2023-07-10 14:31:17,2954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'05261,Logan,2023-07-10 09:36:29,2023-07-10 09:38:29,120.0,RisingSun,2023-07-10 14:51:59,2023-07-10 15:23:59,1920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'05291,Loop,2023-07-10 08:18:48,2023-07-10 08:47:48,1740.0,Logan,2023-07-10 08:50:03,2023-07-10 16:03:33,26010.0,Loop,2023-07-10 16:05:03,2023-07-10 16:12:48,465.0,Avalanche,2023-07-10 16:29:18,2023-07-10 16:37:03,465.0,LakeMcDonald,2023-07-10 16:46:33,2023-07-10 17:03:48,2010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'05311,Avalanche,2023-07-10 07:53:46,2023-07-10 12:02:46,2475.0,Apgar,2023-07-10 12:40:16,2023-07-11 01:25:11,44215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'05331,StMary,2023-07-06 09:38:30,2023-07-06 09:48:30,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'05341,SunPoint,2023-07-10 11:35:03,2023-07-10 12:12:18,2145.0,Waterfalls,2023-07-10 12:27:48,2023-07-10 12:51:48,794.0,SunPoint,2023-07-10 13:03:48,2023-07-10 13:06:48,180.0,StMary,2023-07-10 13:28:03,2023-07-10 13:40:09,667.0,Logan,2023-07-10 14:24:24,2023-07-10 14:26:24,120.0,Avalanche,2023-07-10 15:04:39,2023-07-10 15:48:47,2483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'05351,StMary,2023-07-06 09:35:43,2023-07-06 09:42:43,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'05361,Loop,2023-07-10 07:53:31,2023-07-10 08:00:31,420.0,Logan,2023-07-10 08:24:31,2023-07-10 10:40:46,7710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'05401,Avalanche,2023-07-10 08:50:55,2023-07-10 13:37:10,3720.0,Apgar,2023-07-10 21:02:36,2023-07-10 21:04:38,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'05441,Apgar,2023-07-10 09:34:19,2023-07-10 09:39:49,330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'05451,Logan,2023-07-05 09:05:23,2023-07-05 09:12:38,435.0,SunPoint,2023-07-05 09:58:38,2023-07-05 10:18:08,1155.0,RisingSun,2023-07-05 10:26:22,2023-07-05 11:41:08,4276.0,StMary,2023-07-05 12:02:38,2023-07-05 12:04:53,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'05461,Logan,2023-07-10 09:22:51,2023-07-10 11:43:17,6656.0,Waterfalls,2023-07-10 12:11:02,2023-07-10 12:19:47,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'05511,Waterfalls,2023-07-10 10:47:08,2023-07-10 14:25:53,10364.0,Logan,2023-07-10 14:35:08,2023-07-10 17:00:08,8445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'05541,Apgar,2023-07-10 08:19:54,2023-07-10 08:32:54,645.0,LakeMcDonald,2023-07-10 08:54:24,2023-07-10 08:58:21,237.0,Logan,2023-07-10 10:07:51,2023-07-10 10:22:36,885.0,StMary,2023-07-10 10:54:51,2023-07-10 11:11:42,405.0,Waterfalls,2023-07-10 11:41:12,2023-07-10 12:07:54,2156.0,Logan,2023-07-10 12:22:24,2023-07-10 14:14:09,6555.0,Waterfalls,2023-07-10 14:27:36,2023-07-10 14:31:21,225.0,Apgar,2023-07-10 16:07:06,2023-07-10 17:11:36,2745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'06021,Apgar,2023-07-11 11:13:46,2023-07-11 11:41:46,1680.0,LakeMcDonald,2023-07-11 12:02:16,2023-07-11 12:05:46,210.0,StMary,2023-07-11 13:45:01,2023-07-11 13:58:16,795.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'06041,Avalanche,2023-07-11 11:39:04,2023-07-11 11:52:49,690.0,Loop,2023-07-11 12:10:49,2023-07-11 12:23:04,735.0,Logan,2023-07-11 12:56:49,2023-07-11 14:50:19,6810.0,Avalanche,2023-07-11 15:47:19,2023-07-11 16:29:04,2505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'06061,Avalanche,2023-07-11 10:48:26,2023-07-11 10:52:37,251.0,Logan,2023-07-11 11:40:28,2023-07-11 11:49:49,561.0,SunPoint,2023-07-11 12:10:25,2023-07-11 12:12:48,143.0,StMary,2023-07-11 12:40:21,2023-07-11 12:43:29,188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'06111,LakeMcDonald,2023-07-11 11:56:32,2023-07-11 11:58:47,135.0,Avalanche,2023-07-11 12:30:47,2023-07-11 12:33:02,135.0,Logan,2023-07-11 13:49:47,2023-07-11 13:56:32,405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'06131,Apgar,2023-07-11 11:32:45,2023-07-11 11:38:30,345.0,Loop,2023-07-11 12:26:30,2023-07-11 12:33:45,435.0,Logan,2023-07-11 13:02:45,2023-07-11 13:18:15,930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'06151,LakeMcDonald,2023-07-11 11:48:49,2023-07-11 11:54:34,345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'06171,Apgar,2023-07-11 10:13:10,2023-07-11 14:03:38,10108.0,LakeMcDonald,2023-07-11 14:27:53,2023-07-11 16:40:49,4257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'06181,Apgar,2023-07-11 11:11:22,2023-07-11 11:45:43,2031.0,Avalanche,2023-07-11 12:57:49,2023-07-11 13:01:19,210.0,Loop,2023-07-11 13:40:04,2023-07-11 13:46:04,300.0,Waterfalls,2023-07-11 15:16:33,2023-07-11 15:46:33,1755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'06261,Logan,2023-07-11 14:39:48,2023-07-11 15:31:18,3090.0,Waterfalls,2023-07-11 15:41:02,2023-07-11 17:06:03,5101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'06271,Avalanche,2023-07-11 10:56:41,2023-07-11 14:22:40,10574.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'06291,Avalanche,2023-07-11 11:48:51,2023-07-11 15:15:21,12121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'06301,Avalanche,2023-07-10 07:44:32,2023-07-10 11:42:25,14077.0,SunPoint,2023-07-10 13:33:40,2023-07-10 14:50:25,4605.0,Logan,2023-07-10 15:09:55,2023-07-10 18:08:10,10186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'06351,StMary,2023-07-11 13:16:29,2023-07-11 13:42:59,1590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'06381,LakeMcDonald,2023-07-11 11:38:51,2023-07-11 11:41:51,180.0,RisingSun,2023-07-11 13:36:14,2023-07-11 15:01:59,5145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
