id,location_1,enter_time_1,exit_time_1,duration_1,location_2,enter_time_2,exit_time_2,duration_2,location_3,enter_time_3,exit_time_3,duration_3,location_4,enter_time_4,exit_time_4,duration_4,location_5,enter_time_5,exit_time_5,duration_5,location_6,enter_time_6,exit_time_6,duration_6,location_7,enter_time_7,exit_time_7,duration_7,location_8,enter_time_8,exit_time_8,duration_8,location_9,enter_time_9,exit_time_9,duration_9,location_10,enter_time_10,exit_time_10,duration_10,location_11,enter_time_11,exit_time_11,duration_11,location_12,enter_time_12,exit_time_12,duration_12,location_13,enter_time_13,exit_time_13,duration_13,location_14,enter_time_14,exit_time_14,duration_14,location_15,enter_time_15,exit_time_15,duration_15,location_16,enter_time_16,exit_time_16,duration_16,location_17,enter_time_17,exit_time_17,duration_17,location_18,enter_time_18,exit_time_18,duration_18,location_19,enter_time_19,exit_time_19,duration_19,location_20,enter_time_20,exit_time_20,duration_20,location_21,enter_time_21,exit_time_21,duration_21,location_22,enter_time_22,exit_time_22,duration_22,location_23,enter_time_23,exit_time_23,duration_23
'21381,Apgar_VC_parking,2023-08-03 15:42:11,2023-08-03 15:57:11,900.0,Apgar_VC,2023-08-03 23:40:55,2023-08-03 23:42:55,120.0,Apgar_VC,2023-08-03 23:43:10,2023-08-03 23:47:55,285.0,Apgar_VC,2023-08-03 23:48:10,2023-08-03 23:50:55,165.0,Apgar_VC,2023-08-03 23:51:55,2023-08-03 23:53:55,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'21501,Apgar_VC,2023-08-03 16:09:30,2023-08-03 16:13:15,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'23011,Apgar_campground,2023-08-06 15:42:33,2023-08-06 19:26:18,13425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'23041,Apgar_VC,2023-08-06 20:41:14,2023-08-06 20:43:59,165.0,Apgar_VC,2023-08-06 23:44:05,2023-08-06 23:47:50,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'23071,Apgar_VC,2023-08-06 16:52:51,2023-08-06 16:55:36,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'23201,Apgar_VC,2023-08-06 16:46:01,2023-08-06 19:30:14,9853.0,Apgar_VC,2023-08-06 20:40:00,2023-08-06 22:23:10,6190.0,Apgar_VC,2023-08-06 23:27:55,2023-08-06 23:35:40,465.0,Apgar_VC,2023-08-06 23:37:40,2023-08-06 23:40:10,150.0,Apgar_VC,2023-08-06 23:48:40,2023-08-07 00:36:10,2850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'23291,Apgar_VC,2023-08-06 16:18:03,2023-08-06 17:58:01,5998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'24041,Apgar_VC_parking,2023-08-07 08:04:27,2023-08-07 08:07:57,210.0,Apgar_VC_parking,2023-08-07 08:20:12,2023-08-07 08:22:27,135.0,Apgar_VC_parking,2023-08-07 12:11:12,2023-08-07 12:17:12,360.0,Apgar_VC,2023-08-07 12:17:27,2023-08-07 13:47:57,5430.0,Apgar_VC,2023-08-07 13:48:42,2023-08-07 13:50:42,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'24321,Apgar_VC,2023-08-07 16:49:35,2023-08-07 22:48:18,21523.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'24541,Apgar_VC_parking,2023-08-07 17:25:04,2023-08-07 17:27:34,150.0,Apgar_VC,2023-08-07 20:04:03,2023-08-07 20:44:48,2445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'25071,Apgar_village,2023-08-08 14:11:54,2023-08-08 15:38:53,5219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'25161,Apgar_VC_parking,2023-08-08 12:26:19,2023-08-08 12:28:49,150.0,Apgar_village,2023-08-08 12:33:49,2023-08-08 12:37:49,240.0,Apgar_village,2023-08-08 12:41:04,2023-08-08 13:02:19,1275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'25171,Apgar_VC_parking,2023-08-08 10:02:01,2023-08-08 11:36:16,5655.0,Apgar_VC,2023-08-08 11:41:01,2023-08-08 11:44:16,195.0,Apgar_VC_parking,2023-08-08 11:44:31,2023-08-08 11:48:31,240.0,Apgar_VC,2023-08-08 21:15:28,2023-08-08 22:33:58,4710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'25201,Apgar_VC,2023-08-08 10:35:59,2023-08-08 10:49:14,795.0,Apgar_VC_parking,2023-08-08 10:49:29,2023-08-08 10:51:44,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'25281,Apgar_VC_parking,2023-08-08 20:45:47,2023-08-08 20:48:47,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'25291,Apgar_VC_parking,2023-08-08 11:19:38,2023-08-08 11:26:23,405.0,Apgar_VC_parking,2023-08-08 11:50:23,2023-08-08 11:56:23,360.0,Rocky_point_trail,2023-08-08 12:53:38,2023-08-08 13:07:38,840.0,Rocky_point_trail,2023-08-08 13:08:53,2023-08-08 13:15:53,420.0,Rocky_point_trail,2023-08-08 13:16:08,2023-08-08 13:59:23,2595.0,Apgar_village,2023-08-08 14:09:08,2023-08-08 15:11:11,3723.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'25311,Apgar_VC_parking,2023-08-08 11:32:38,2023-08-08 11:36:38,240.0,Apgar_VC_parking,2023-08-08 11:38:53,2023-08-08 11:44:23,330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'25321,Apgar_village,2023-08-08 10:50:21,2023-08-08 10:55:51,330.0,Apgar_campground,2023-08-08 10:57:21,2023-08-08 10:59:51,150.0,Apgar_campground,2023-08-08 11:03:36,2023-08-08 11:06:21,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'25391,Apgar_village,2023-08-08 12:36:03,2023-08-08 12:39:33,210.0,Apgar_village,2023-08-08 17:16:33,2023-08-08 17:28:48,735.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'25431,Apgar_VC_parking,2023-08-08 12:32:49,2023-08-08 12:35:34,165.0,Apgar_VC_parking,2023-08-08 12:51:19,2023-08-08 12:55:04,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
