id,location_1,enter_time_1,exit_time_1,duration_1,location_2,enter_time_2,exit_time_2,duration_2,location_3,enter_time_3,exit_time_3,duration_3,location_4,enter_time_4,exit_time_4,duration_4,location_5,enter_time_5,exit_time_5,duration_5,location_6,enter_time_6,exit_time_6,duration_6,location_7,enter_time_7,exit_time_7,duration_7,location_8,enter_time_8,exit_time_8,duration_8,location_9,enter_time_9,exit_time_9,duration_9,location_10,enter_time_10,exit_time_10,duration_10,location_11,enter_time_11,exit_time_11,duration_11,location_12,enter_time_12,exit_time_12,duration_12,location_13,enter_time_13,exit_time_13,duration_13,location_14,enter_time_14,exit_time_14,duration_14,location_15,enter_time_15,exit_time_15,duration_15,location_16,enter_time_16,exit_time_16,duration_16,location_17,enter_time_17,exit_time_17,duration_17,location_18,enter_time_18,exit_time_18,duration_18,location_19,enter_time_19,exit_time_19,duration_19,location_20,enter_time_20,exit_time_20,duration_20,location_21,enter_time_21,exit_time_21,duration_21,location_22,enter_time_22,exit_time_22,duration_22,location_23,enter_time_23,exit_time_23,duration_23,location_24,enter_time_24,exit_time_24,duration_24,location_25,enter_time_25,exit_time_25,duration_25,location_26,enter_time_26,exit_time_26,duration_26,location_27,enter_time_27,exit_time_27,duration_27,location_28,enter_time_28,exit_time_28,duration_28
'13231,Rising_sun_boat_dock,2023-07-24 10:03:27,2023-07-24 10:05:57,150.0,Sun_point_parking,2023-07-24 10:13:12,2023-07-24 10:16:12,180.0,Logan_pass_VC,2023-07-24 10:44:42,2023-07-24 10:52:42,480.0,Loop_highline_grinnell_glac,2023-07-24 10:54:57,2023-07-24 19:01:27,29190.0,Loop_parking,2023-07-24 19:04:26,2023-07-24 19:11:57,451.0,Logan_pass_parking,2023-07-24 19:35:42,2023-07-24 19:39:42,240.0,Shuttle_Logan_pass,2023-07-24 19:39:27,2023-07-24 19:41:57,150.0,Logan_pass_VC,2023-07-24 19:42:27,2023-07-24 19:46:27,240.0,Logan_pass_parking,2023-07-24 19:47:12,2023-07-24 19:49:27,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'13241,Rising_sun_boat_dock,2023-07-24 11:14:02,2023-07-24 11:17:02,180.0,Sun_point_parking,2023-07-24 11:25:32,2023-07-24 11:27:47,135.0,Shuttle_Logan_pass,2023-07-24 11:51:26,2023-07-24 11:53:26,120.0,Logan_pass_parking,2023-07-24 11:53:26,2023-07-24 11:57:26,240.0,Apgar_VC,2023-07-24 13:47:26,2023-07-25 02:44:11,46590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'13331,Jackson_glac_overlook,2023-07-24 09:45:01,2023-07-24 09:48:46,225.0,Gunsight_trailhead_stMary_falls,2023-07-24 09:55:31,2023-07-24 11:26:31,5460.0,StMary_falls_trail,2023-07-24 11:27:46,2023-07-24 12:30:01,3735.0,Shuttle_St_mary_falls,2023-07-24 12:30:16,2023-07-24 13:16:31,2775.0,Sun_point_parking,2023-07-24 13:22:16,2023-07-24 13:24:46,150.0,St_mary_VC_parking,2023-07-24 13:43:46,2023-07-25 00:46:42,39776.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'13381,Hidden_lake_overlook,2023-07-24 09:13:23,2023-07-24 11:09:38,6975.0,Logan_pass_VC,2023-07-24 11:12:23,2023-07-24 11:23:23,660.0,Shuttle_Logan_pass,2023-07-24 11:24:53,2023-07-24 11:37:23,735.0,St_mary_VC_parking,2023-07-24 12:29:53,2023-07-24 13:27:23,3450.0,Shuttle_Logan_pass,2023-07-24 14:26:08,2023-07-24 14:30:23,255.0,Logan_pass_parking,2023-07-24 14:27:23,2023-07-24 14:31:38,255.0,Avalanche_parking,2023-07-24 15:09:23,2023-07-24 15:14:23,300.0,Shuttle_Avalanche,2023-07-24 15:09:38,2023-07-24 15:13:23,225.0,Lake_macdonald_lodge,2023-07-24 15:30:03,2023-07-24 16:15:11,2078.0,Avalanche_parking,2023-07-24 16:27:28,2023-07-24 16:40:14,766.0,Shuttle_Avalanche,2023-07-24 16:27:28,2023-07-24 16:38:59,691.0,Shuttle_Logan_pass,2023-07-24 17:15:59,2023-07-24 17:39:44,1425.0,St_mary_VC_parking,2023-07-24 18:35:59,2023-07-24 22:46:29,15030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'13511,Logan_pass_VC,2023-07-24 09:13:41,2023-07-24 09:18:11,270.0,Loop_highline_grinnell_glac,2023-07-24 09:25:41,2023-07-24 13:25:11,14145.0,Logan_pass_VC,2023-07-24 13:27:26,2023-07-24 13:48:26,1260.0,Shuttle_Logan_pass,2023-07-24 13:48:41,2023-07-24 13:50:41,120.0,Logan_pass_parking,2023-07-24 13:50:56,2023-07-24 13:53:11,135.0,Rising_sun_boat_dock,2023-07-24 14:23:26,2023-07-24 14:25:26,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'14011,Wild_goose_island,2023-07-26 16:57:40,2023-07-26 17:00:25,165.0,Jackson_glac_overlook,2023-07-26 17:14:40,2023-07-26 17:20:25,345.0,Siyeh_bend_parking,2023-07-26 17:23:40,2023-07-26 17:26:55,195.0,Big_bend,2023-07-26 17:48:54,2023-07-26 17:51:55,181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'14081,Siyeh_bend_parking,2023-07-26 17:06:21,2023-07-26 17:08:51,150.0,Logan_pass_parking,2023-07-26 17:16:51,2023-07-26 17:36:06,1155.0,Apgar_VC,2023-07-26 19:04:21,2023-07-27 03:55:19,31858.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'14101,Jackson_glac_overlook,2023-07-26 16:11:17,2023-07-26 16:17:02,345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'14111,Oberlin_bend,2023-07-26 18:14:21,2023-07-26 18:20:51,390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'14151,Rising_sun,2023-07-26 15:54:20,2023-07-26 16:08:05,825.0,Lake_macdonald_lodge,2023-07-26 17:28:50,2023-07-26 17:35:50,420.0,Shuttle_Lake_macdonald,2023-07-26 17:31:20,2023-07-26 17:34:35,195.0,St_mary_VC_parking,2023-07-27 02:40:33,2023-07-27 09:08:17,23264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'14161,Logan_pass_parking,2023-07-26 16:20:57,2023-07-26 16:51:42,1845.0,Jackson_glac_overlook,2023-07-26 17:12:27,2023-07-26 17:17:42,315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'14171,Wild_goose_island,2023-07-26 17:47:03,2023-07-26 17:51:18,255.0,Jackson_glac_overlook,2023-07-26 18:23:18,2023-07-26 18:32:18,540.0,Oberlin_bend,2023-07-26 18:55:03,2023-07-26 19:02:48,465.0,Big_bend,2023-07-26 19:09:48,2023-07-26 19:18:33,525.0,Red_rock,2023-07-26 20:05:18,2023-07-26 20:26:18,1260.0,Fish_creek,2023-07-26 21:10:03,2023-07-27 11:40:18,46710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'14181,Jackson_glac_overlook,2023-07-26 18:18:00,2023-07-26 18:28:30,630.0,Oberlin_bend,2023-07-26 18:49:30,2023-07-26 18:54:00,270.0,Loop_parking,2023-07-26 19:20:00,2023-07-26 19:29:45,585.0,Lake_macdonald_lodge,2023-07-26 19:58:30,2023-07-27 08:40:30,42930.0,Shuttle_Lake_macdonald,2023-07-27 08:30:00,2023-07-27 08:40:15,615.0,Logan_pass_VC,2023-07-27 09:31:39,2023-07-27 09:43:54,735.0,Loop_highline_grinnell_glac,2023-07-27 09:49:09,2023-07-27 11:46:54,6885.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'14191,Siyeh_bend_trail,2023-07-26 16:16:02,2023-07-26 16:20:32,270.0,Logan_pass_parking,2023-07-26 16:35:32,2023-07-26 16:39:17,225.0,Logan_pass_VC,2023-07-26 16:39:47,2023-07-26 16:44:32,285.0,Loop_highline_grinnell_glac,2023-07-26 16:47:02,2023-07-26 16:53:01,359.0,Logan_pass_parking,2023-07-26 16:54:32,2023-07-26 16:57:02,150.0,Big_bend,2023-07-26 17:07:32,2023-07-26 17:09:32,120.0,Logan_pass_parking,2023-07-26 17:29:32,2023-07-26 17:35:02,330.0,Loop_highline_grinnell_glac,2023-07-26 17:42:47,2023-07-26 18:28:17,2460.0,Logan_pass_VC,2023-07-26 18:30:02,2023-07-26 18:32:47,165.0,Logan_pass_parking,2023-07-26 18:37:02,2023-07-26 18:41:47,285.0,Apgar_VC,2023-07-26 19:50:47,2023-07-26 20:09:32,1125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'14221,Apgar_VC,2023-07-26 17:41:42,2023-07-27 09:34:50,56257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'14271,Wild_goose_island,2023-07-26 16:40:29,2023-07-26 16:46:14,345.0,Baring_falls_parking,2023-07-26 16:53:44,2023-07-26 16:56:29,165.0,Shuttle_St_mary_falls,2023-07-26 16:58:44,2023-07-26 17:01:59,195.0,Gunsight_pass_trailhead,2023-07-26 17:23:29,2023-07-26 17:28:59,330.0,Jackson_glac_overlook,2023-07-26 17:29:14,2023-07-26 17:35:29,375.0,Siyeh_bend_parking,2023-07-26 17:39:59,2023-07-26 17:42:14,135.0,Lunch_creek_parking,2023-07-26 18:22:14,2023-07-26 18:30:14,480.0,Oberlin_bend,2023-07-26 18:32:44,2023-07-26 18:42:59,615.0,Big_bend,2023-07-26 18:48:43,2023-07-26 18:51:59,196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'14321,Wild_goose_island,2023-07-26 17:39:34,2023-07-26 17:41:34,120.0,Rising_sun_picnic_area,2023-07-26 17:48:34,2023-07-26 20:34:34,9435.0,Apgar_VC,2023-07-26 22:30:19,2023-07-27 07:38:05,28444.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'14411,Sun_point_parking,2023-07-26 15:45:46,2023-07-26 15:51:46,360.0,Lake_macdonald_lodge,2023-07-26 17:22:01,2023-07-26 17:30:46,525.0,Shuttle_Lake_macdonald,2023-07-26 17:22:16,2023-07-26 17:30:16,480.0,Moose_country,2023-07-26 18:01:15,2023-07-26 18:09:31,286.0,Avalanche_parking,2023-07-26 19:23:31,2023-07-26 20:19:01,795.0,Lake_macdonald_lodge,2023-07-26 20:28:46,2023-07-26 20:36:46,480.0,Shuttle_Lake_macdonald,2023-07-26 20:29:01,2023-07-26 20:36:31,450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'14421,Logan_pass_parking,2023-07-26 17:27:46,2023-07-26 17:58:01,1815.0,Apgar_VC_parking,2023-07-26 19:04:01,2023-07-26 21:32:31,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'14431,Jackson_glac_overlook,2023-07-26 16:29:37,2023-07-26 16:38:37,540.0,Siyeh_bend_parking,2023-07-26 16:42:07,2023-07-26 16:47:07,300.0,Siyeh_bend_trail,2023-07-26 16:51:52,2023-07-26 17:00:22,510.0,Siyeh_bend_parking,2023-07-26 17:02:52,2023-07-26 17:10:22,435.0,Logan_pass_parking,2023-07-26 18:10:52,2023-07-26 18:18:22,450.0,Loop_highline_grinnell_glac,2023-07-26 18:28:07,2023-07-26 18:56:22,1695.0,Hidden_lake_overlook,2023-07-26 19:03:07,2023-07-26 20:49:21,6374.0,Logan_pass_VC,2023-07-26 20:52:52,2023-07-26 20:56:37,225.0,Logan_pass_parking,2023-07-26 20:57:07,2023-07-26 21:09:52,765.0,St_mary_VC_parking,2023-07-27 03:18:17,2023-07-27 09:42:00,23008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'14441,Big_bend,2023-07-26 18:11:22,2023-07-26 18:16:22,300.0,Loop_parking,2023-07-26 18:28:22,2023-07-26 18:30:52,150.0,Red_rock,2023-07-26 18:42:52,2023-07-26 18:52:52,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'14521,Logan_pass_parking,2023-07-26 18:38:44,2023-07-26 18:44:44,360.0,Logan_pass_VC,2023-07-26 18:45:14,2023-07-26 18:47:59,165.0,Hidden_lake_overlook,2023-07-26 18:49:59,2023-07-26 19:16:44,1605.0,Logan_pass_parking,2023-07-26 19:19:14,2023-07-26 19:22:44,210.0,Moose_country,2023-07-26 21:03:59,2023-07-26 21:06:14,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'14541,Jackson_glac_overlook,2023-07-26 16:47:17,2023-07-26 16:54:32,375.0,Logan_pass_parking,2023-07-26 17:15:06,2023-07-26 17:21:51,405.0,Hidden_lake_overlook,2023-07-26 17:24:06,2023-07-26 18:17:36,3210.0,Logan_pass_VC,2023-07-26 18:38:06,2023-07-26 18:40:06,120.0,Logan_pass_parking,2023-07-26 18:40:36,2023-07-26 18:46:06,330.0,Big_bend,2023-07-26 18:53:36,2023-07-26 19:00:51,435.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'15011,Lake_macdonald_lodge,2023-07-27 10:01:56,2023-07-27 12:45:20,4786.0,Shuttle_Lake_macdonald,2023-07-27 12:27:01,2023-07-27 12:43:50,1009.0,Apgar_VC,2023-07-27 14:22:23,2023-07-27 14:40:53,1110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'15091,Lake_macdonald_lodge,2023-07-27 10:34:00,2023-07-27 10:38:15,255.0,Shuttle_Lake_macdonald,2023-07-27 10:35:15,2023-07-27 10:37:45,150.0,Avalanche_parking,2023-07-27 10:50:15,2023-07-27 11:26:00,2145.0,Shuttle_Avalanche,2023-07-27 10:50:15,2023-07-27 11:24:15,2040.0,Hidden_lake_overlook,2023-07-27 12:19:15,2023-07-27 14:53:15,9240.0,Logan_pass_VC,2023-07-27 14:59:45,2023-07-27 15:08:00,495.0,Logan_pass_parking,2023-07-27 15:09:30,2023-07-27 15:16:15,405.0,Shuttle_Logan_pass,2023-07-27 15:09:30,2023-07-27 15:15:00,330.0,Avalanche_parking,2023-07-27 15:57:00,2023-07-27 16:22:15,1515.0,Shuttle_Avalanche,2023-07-27 15:57:15,2023-07-27 16:21:45,1470.0,Lake_macdonald_lodge,2023-07-27 16:35:00,2023-07-27 18:17:34,6154.0,Shuttle_Lake_macdonald,2023-07-27 18:09:19,2023-07-27 18:17:19,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'15101,Lake_macdonald_lodge,2023-07-27 10:33:54,2023-07-27 10:38:24,270.0,Shuttle_Lake_macdonald,2023-07-27 10:35:09,2023-07-27 10:37:54,165.0,Avalanche_parking,2023-07-27 10:50:09,2023-07-27 11:26:24,2175.0,Shuttle_Avalanche,2023-07-27 10:50:09,2023-07-27 11:24:24,2055.0,Logan_pass_VC,2023-07-27 12:09:54,2023-07-27 12:17:24,450.0,Hidden_lake_overlook,2023-07-27 12:20:39,2023-07-27 14:38:24,8265.0,Logan_pass_VC,2023-07-27 14:39:39,2023-07-27 14:46:54,435.0,Logan_pass_parking,2023-07-27 14:47:24,2023-07-27 14:56:39,555.0,Shuttle_Logan_pass,2023-07-27 14:47:24,2023-07-27 14:55:39,315.0,Avalanche_parking,2023-07-27 15:34:24,2023-07-27 15:41:39,435.0,Shuttle_Avalanche,2023-07-27 15:34:39,2023-07-27 15:40:24,345.0,Trail_of_Cedars,2023-07-27 15:45:39,2023-07-27 16:27:24,2505.0,Avalanche_parking,2023-07-27 16:28:39,2023-07-27 16:48:54,1215.0,Shuttle_Avalanche,2023-07-27 16:29:24,2023-07-27 16:47:09,1065.0,Lake_macdonald_lodge,2023-07-27 16:59:54,2023-07-27 17:03:39,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1512,Lake_macdonald_lodge,2023-07-27 10:33:56,2023-07-27 12:53:06,2995.0,Shuttle_Lake_macdonald,2023-07-27 12:46:06,2023-07-27 12:52:36,390.0,Apgar_VC_parking,2023-07-27 13:25:36,2023-07-27 13:29:36,240.0,Apgar_VC,2023-07-27 13:37:21,2023-07-27 13:43:36,375.0,Apgar_village,2023-07-27 14:08:36,2023-07-27 14:30:36,1320.0,Apgar_VC_parking,2023-07-27 14:41:51,2023-07-27 14:45:21,210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'15161,Lake_macdonald_lodge,2023-07-27 10:00:02,2023-07-27 10:04:47,285.0,Shuttle_Lake_macdonald,2023-07-27 10:01:02,2023-07-27 10:04:17,195.0,Avalanche_parking,2023-07-27 10:18:01,2023-07-27 10:27:17,556.0,Shuttle_Avalanche,2023-07-27 10:18:01,2023-07-27 10:25:47,466.0,Loop_highline_grinnell_glac,2023-07-27 11:25:02,2023-07-27 19:20:02,28485.0,Shuttle_Loop,2023-07-27 19:23:17,2023-07-27 19:31:17,480.0,Loop_highline_grinnell_glac,2023-07-27 19:32:47,2023-07-27 19:36:17,210.0,Shuttle_Loop,2023-07-27 19:38:32,2023-07-27 19:47:47,555.0,Apgar_VC,2023-07-28 00:00:14,2023-07-28 00:03:14,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'15191,Lake_macdonald_lodge,2023-07-27 11:37:04,2023-07-27 11:40:34,210.0,Avalanche_parking,2023-07-27 11:52:49,2023-07-27 12:08:04,915.0,Shuttle_Avalanche,2023-07-27 11:54:04,2023-07-27 12:04:19,615.0,Avalanche_parking,2023-07-27 12:20:04,2023-07-27 12:24:19,255.0,Trail_of_Cedars,2023-07-27 12:29:04,2023-07-27 12:54:04,1500.0,Avalanche_trail,2023-07-27 12:56:34,2023-07-27 13:13:19,1005.0,Trail_of_Cedars,2023-07-27 13:13:33,2023-07-27 13:34:49,1276.0,Avalanche_parking,2023-07-27 13:37:34,2023-07-27 14:06:19,1725.0,Shuttle_Avalanche,2023-07-27 13:38:34,2023-07-27 14:04:49,1500.0,Lake_macdonald_lodge,2023-07-27 14:16:34,2023-07-27 14:38:04,1290.0,Shuttle_Lake_macdonald,2023-07-27 14:18:04,2023-07-27 14:21:34,210.0,Lake_macdonald_lodge,2023-07-27 14:43:19,2023-07-27 17:42:04,5339.0,Shuttle_Lake_macdonald,2023-07-27 17:25:19,2023-07-27 17:41:49,990.0,Avalanche_parking,2023-07-27 17:54:04,2023-07-27 18:02:04,480.0,Shuttle_Avalanche,2023-07-27 17:54:04,2023-07-27 18:00:19,375.0,Lake_macdonald_lodge,2023-07-27 18:13:49,2023-07-27 18:17:34,225.0,Shuttle_Lake_macdonald,2023-07-27 18:15:04,2023-07-27 18:17:19,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'15251,Lake_macdonald_lodge,2023-07-27 10:00:12,2023-07-27 10:05:12,300.0,Shuttle_Lake_macdonald,2023-07-27 10:01:12,2023-07-27 10:04:27,195.0,Avalanche_parking,2023-07-27 10:17:57,2023-07-27 10:49:27,1890.0,Shuttle_Avalanche,2023-07-27 10:17:57,2023-07-27 10:47:57,1800.0,Avalanche_parking,2023-07-27 10:49:57,2023-07-27 10:54:27,270.0,Logan_pass_VC,2023-07-27 11:35:42,2023-07-27 11:46:12,630.0,Hidden_lake_overlook,2023-07-27 11:47:27,2023-07-27 13:49:12,7305.0,Logan_pass_VC,2023-07-27 13:51:57,2023-07-27 14:12:04,1207.0,Loop_highline_grinnell_glac,2023-07-27 14:17:34,2023-07-27 14:31:19,810.0,Shuttle_Logan_pass,2023-07-27 14:32:04,2023-07-27 14:36:19,255.0,Logan_pass_parking,2023-07-27 14:33:04,2023-07-27 14:35:49,165.0,Shuttle_Logan_pass,2023-07-27 14:47:43,2023-07-27 14:51:28,225.0,Logan_pass_parking,2023-07-27 14:50:43,2023-07-27 14:54:28,225.0,Shuttle_Logan_pass,2023-07-27 14:55:43,2023-07-27 15:02:58,435.0,Logan_pass_parking,2023-07-27 14:57:28,2023-07-27 15:03:43,375.0,Shuttle_Logan_pass,2023-07-27 15:05:58,2023-07-27 15:27:28,1290.0,Logan_pass_parking,2023-07-27 15:23:58,2023-07-27 15:30:13,375.0,Avalanche_parking,2023-07-27 16:07:28,2023-07-27 16:10:13,165.0,Apgar_VC,2023-07-27 20:34:26,2023-07-28 02:36:16,18680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'15261,Lake_macdonald_lodge,2023-07-27 10:34:02,2023-07-27 10:38:17,255.0,Shuttle_Lake_macdonald,2023-07-27 10:35:17,2023-07-27 10:37:47,150.0,Avalanche_parking,2023-07-27 10:50:17,2023-07-27 10:59:17,540.0,Shuttle_Avalanche,2023-07-27 10:50:17,2023-07-27 10:58:32,495.0,Trail_of_Cedars,2023-07-27 11:02:32,2023-07-27 11:12:32,600.0,Avalanche_trail,2023-07-27 11:14:02,2023-07-27 14:14:32,10830.0,Trail_of_Cedars,2023-07-27 14:15:02,2023-07-27 14:24:47,585.0,Avalanche_parking,2023-07-27 14:28:17,2023-07-27 14:36:02,465.0,Shuttle_Avalanche,2023-07-27 14:28:32,2023-07-27 14:36:02,360.0,Lake_macdonald_lodge,2023-07-27 14:46:02,2023-07-27 14:49:47,225.0,Shuttle_Lake_macdonald,2023-07-27 14:47:02,2023-07-27 14:49:32,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'15271,Lake_macdonald_lodge,2023-07-27 12:15:22,2023-07-27 12:19:22,240.0,Shuttle_Lake_macdonald,2023-07-27 12:16:22,2023-07-27 12:19:07,165.0,Avalanche_parking,2023-07-27 12:30:22,2023-07-27 12:38:52,510.0,Shuttle_Avalanche,2023-07-27 12:30:22,2023-07-27 12:37:52,450.0,Trail_of_Cedars,2023-07-27 12:50:22,2023-07-27 12:59:52,570.0,Avalanche_trail,2023-07-27 13:01:07,2023-07-27 16:17:22,11775.0,Trail_of_Cedars,2023-07-27 16:17:52,2023-07-27 16:52:22,2070.0,Avalanche_parking,2023-07-27 16:54:37,2023-07-27 17:14:22,1185.0,Shuttle_Avalanche,2023-07-27 16:55:07,2023-07-27 17:12:52,1065.0,Lake_macdonald_lodge,2023-07-27 17:25:22,2023-07-27 17:29:37,255.0,Shuttle_Lake_macdonald,2023-07-27 17:26:22,2023-07-27 17:28:52,150.0,Apgar_VC,2023-07-27 20:18:12,2023-07-28 00:21:21,8813.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'15291,Lake_macdonald_lodge,2023-07-27 12:46:04,2023-07-27 15:46:22,10683.0,Shuttle_Lake_macdonald,2023-07-27 15:00:37,2023-07-27 15:46:07,2730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'15321,Lake_macdonald_lodge,2023-07-27 12:15:15,2023-07-27 12:19:30,255.0,Shuttle_Lake_macdonald,2023-07-27 12:16:15,2023-07-27 12:19:15,180.0,Avalanche_parking,2023-07-27 12:30:30,2023-07-27 13:01:30,1860.0,Shuttle_Avalanche,2023-07-27 12:30:30,2023-07-27 12:59:15,1725.0,Logan_pass_VC,2023-07-27 13:44:15,2023-07-27 13:47:15,180.0,Logan_pass_parking,2023-07-27 13:49:45,2023-07-27 13:54:30,285.0,Loop_highline_grinnell_glac,2023-07-27 14:15:45,2023-07-27 14:37:00,1275.0,Shuttle_Logan_pass,2023-07-27 14:39:30,2023-07-27 14:45:15,345.0,Logan_pass_parking,2023-07-27 14:45:15,2023-07-27 14:51:30,375.0,Big_bend,2023-07-27 14:59:00,2023-07-27 15:01:00,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
