ID,Trip_Order,Total_Duration_POI,Trip_Start_Time,Trip_End_Time,Total_Trip_Duration
'10531,"('Apgar',)",345.0,2023-07-18 17:38:02,2023-07-18 17:43:47,5.75
'11111,"('LakeMcDonald', 'Avalanche', 'LakeMcDonald', 'Apgar')",41333.0,2023-07-20 11:29:21,2023-07-21 03:00:16,930.9166666666666
'11331,"('LakeMcDonald', 'Avalanche', 'Logan', 'Avalanche', 'LakeMcDonald')",20251.0,2023-07-20 10:18:23,2023-07-20 16:47:53,389.5
'11411,"('LakeMcDonald', 'Avalanche', 'Logan', 'Avalanche', 'LakeMcDonald', 'Apgar')",29406.0,2023-07-20 10:56:22,2023-07-21 03:19:18,982.9333333333333
'11421,"('LakeMcDonald', 'Avalanche', 'LakeMcDonald', 'Apgar')",16260.0,2023-07-20 10:20:02,2023-07-20 18:40:38,500.6
'11531,"('Apgar', 'LakeMcDonald', 'Avalanche', 'LakeMcDonald', 'Apgar')",37854.0,2023-07-20 09:50:33,2023-07-21 03:44:03,1073.5
'12011,"('Logan', 'Waterfalls', 'StMary')",24181.0,2023-07-21 09:27:09,2023-07-21 17:17:54,470.75
'12021,"('Logan',)",62445.0,2023-07-21 09:11:19,2023-07-22 02:32:49,1041.5
'12031,"('Logan',)",31425.0,2023-07-21 09:29:32,2023-07-21 19:11:35,582.05
'12091,"('StMary',)",165.0,2023-07-21 09:07:04,2023-07-21 09:09:49,2.75
'12151,"('StMary', 'RisingSun', 'Logan', 'Avalanche', 'Logan', 'StMary')",25093.0,2023-07-21 09:48:51,2023-07-21 22:49:49,780.9666666666667
'12161,"('RisingSun', 'Logan', 'Avalanche', 'Logan')",7785.0,2023-07-21 10:39:05,2023-07-21 14:52:20,253.25
'12251,"('Logan',)",21692.0,2023-07-21 08:59:59,2023-07-21 15:10:32,370.55
'12301,"('RisingSun', 'Logan', 'StMary')",44854.0,2023-07-21 11:06:43,2023-07-22 01:02:16,835.55
'12401,"('RisingSun', 'SunPoint', 'Waterfalls', 'SunPoint', 'RisingSun', 'StMary')",11251.0,2023-07-21 09:27:59,2023-07-22 03:15:37,1067.6333333333334
'12501,"('Logan', 'Waterfalls', 'StMary')",24615.0,2023-07-21 09:02:42,2023-07-21 17:58:42,536.0
'12521,"('StMary', 'Logan', 'Avalanche', 'LakeMcDonald', 'Avalanche', 'Logan', 'RisingSun', 'StMary')",37204.0,2023-07-21 08:08:19,2023-07-22 01:37:50,1049.5166666666667
'13041,"('RisingSun', 'SunPoint', 'Logan', 'SunPoint')",6135.0,2023-07-24 11:14:03,2023-07-24 14:04:33,170.5
'1313,"('LakeMcDonald',)",6702.0,2023-07-26 18:00:23,2023-07-26 19:54:49,114.43333333333334
'1321,"('Apgar', 'LakeMcDonald', 'Avalanche', 'LakeMcDonald', 'Apgar')",9642.0,2023-07-02 10:10:30,2023-07-02 13:53:12,222.7
'13231,"('RisingSun', 'SunPoint', 'Logan', 'Loop', 'Logan')",31216.0,2023-07-24 10:03:27,2023-07-24 19:49:27,586.0
'13241,"('RisingSun', 'SunPoint', 'Logan', 'Apgar')",47265.0,2023-07-24 11:14:02,2023-07-25 02:44:11,930.15
'13331,"('Waterfalls', 'SunPoint', 'StMary')",52121.0,2023-07-24 09:45:01,2023-07-25 00:46:42,901.6833333333333
'13381,"('Logan', 'StMary', 'Logan', 'Avalanche', 'LakeMcDonald', 'Avalanche', 'Logan', 'StMary')",32845.0,2023-07-24 09:13:23,2023-07-24 22:46:29,813.1
'13511,"('Logan', 'RisingSun')",16050.0,2023-07-24 09:13:41,2023-07-24 14:25:26,311.75
'14011,"('Waterfalls',)",345.0,2023-07-26 17:14:40,2023-07-26 17:20:25,5.75
'14081,"('Logan', 'Apgar')",33013.0,2023-07-26 17:16:51,2023-07-27 03:55:19,638.4666666666667
'14101,"('Waterfalls',)",345.0,2023-07-26 16:11:17,2023-07-26 16:17:02,5.75
'14111,(),0.0,,,
'14151,"('RisingSun', 'LakeMcDonald', 'StMary')",24704.0,2023-07-26 15:54:20,2023-07-27 09:08:17,1033.95
'14161,"('Logan', 'Waterfalls')",2160.0,2023-07-26 16:20:57,2023-07-26 17:17:42,56.75
'14171,"('Waterfalls',)",540.0,2023-07-26 18:23:18,2023-07-26 18:32:18,9.0
'14181,"('Waterfalls', 'Loop', 'LakeMcDonald', 'Logan')",52380.0,2023-07-26 18:18:00,2023-07-27 11:46:54,1048.9
'14191,"('Logan', 'Apgar')",5384.0,2023-07-26 16:35:32,2023-07-26 20:09:32,214.0
'14221,"('Apgar',)",56257.0,2023-07-26 17:41:42,2023-07-27 09:34:50,953.1333333333333
'14271,"('Waterfalls',)",735.0,2023-07-26 16:53:44,2023-07-26 17:35:29,41.75
'14321,"('RisingSun', 'Apgar')",37879.0,2023-07-26 17:48:34,2023-07-27 07:38:05,829.5166666666667
'14411,"('SunPoint', 'LakeMcDonald', 'Avalanche', 'LakeMcDonald')",3090.0,2023-07-26 15:45:46,2023-07-26 20:36:46,291.0
'14421,"('Logan', 'Apgar')",2415.0,2023-07-26 17:27:46,2023-07-26 21:32:31,244.75
'14431,"('Waterfalls', 'Logan', 'StMary')",33057.0,2023-07-26 16:29:37,2023-07-27 09:42:00,1032.3833333333334
'14441,"('Loop',)",150.0,2023-07-26 18:28:22,2023-07-26 18:30:52,2.5
'14521,"('Logan',)",2340.0,2023-07-26 18:38:44,2023-07-26 19:22:44,44.0
'14541,"('Waterfalls', 'Logan')",4440.0,2023-07-26 16:47:17,2023-07-26 18:46:06,118.81666666666666
'15011,"('LakeMcDonald', 'Apgar')",6905.0,2023-07-27 10:01:56,2023-07-27 14:40:53,278.95
'15091,"('LakeMcDonald', 'Avalanche', 'Logan', 'Avalanche', 'LakeMcDonald')",24679.0,2023-07-27 10:34:00,2023-07-27 18:17:34,463.56666666666666
'15101,"('LakeMcDonald', 'Avalanche', 'Logan', 'Avalanche', 'LakeMcDonald')",20475.0,2023-07-27 10:33:54,2023-07-27 17:03:39,389.75
'1512,"('LakeMcDonald', 'Apgar')",5530.0,2023-07-27 10:33:56,2023-07-27 14:45:21,251.41666666666666
'15161,"('LakeMcDonald', 'Avalanche', 'Logan', 'Loop', 'Logan', 'Loop', 'Apgar')",31412.0,2023-07-27 10:00:02,2023-07-28 00:03:14,843.2
'15191,"('LakeMcDonald', 'Avalanche', 'LakeMcDonald', 'Avalanche', 'LakeMcDonald')",18045.0,2023-07-27 11:37:04,2023-07-27 18:17:34,400.5
'15251,"('LakeMcDonald', 'Avalanche', 'Logan', 'Avalanche', 'Apgar')",36597.0,2023-07-27 10:00:12,2023-07-28 02:36:16,996.0666666666667
'15261,"('LakeMcDonald', 'Avalanche', 'LakeMcDonald')",14655.0,2023-07-27 10:34:02,2023-07-27 14:49:47,255.75
'15271,"('LakeMcDonald', 'Avalanche', 'LakeMcDonald', 'Apgar')",27248.0,2023-07-27 12:15:22,2023-07-28 00:21:21,725.9833333333333
'15291,"('LakeMcDonald',)",13413.0,2023-07-27 12:46:04,2023-07-27 15:46:22,180.3
