id,location_1,enter_time_1,exit_time_1,duration_1,location_2,enter_time_2,exit_time_2,duration_2,location_3,enter_time_3,exit_time_3,duration_3,location_4,enter_time_4,exit_time_4,duration_4,location_5,enter_time_5,exit_time_5,duration_5,location_6,enter_time_6,exit_time_6,duration_6,location_7,enter_time_7,exit_time_7,duration_7,location_8,enter_time_8,exit_time_8,duration_8,location_9,enter_time_9,exit_time_9,duration_9,location_10,enter_time_10,exit_time_10,duration_10,location_11,enter_time_11,exit_time_11,duration_11,location_12,enter_time_12,exit_time_12,duration_12
'15161,Avalanche_parking,2023-07-27 10:18:01,2023-07-27 10:27:17,556.0,Shuttle_Avalanche,2023-07-27 10:18:01,2023-07-27 10:25:47,466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'15191,Avalanche_parking,2023-07-27 11:52:49,2023-07-27 12:08:04,915.0,Shuttle_Avalanche,2023-07-27 11:54:04,2023-07-27 12:04:19,615.0,Avalanche_parking,2023-07-27 12:20:04,2023-07-27 12:24:19,255.0,Trail_of_Cedars,2023-07-27 12:29:04,2023-07-27 12:54:04,1500.0,Avalanche_trail,2023-07-27 12:56:34,2023-07-27 13:13:19,1005.0,Trail_of_Cedars,2023-07-27 13:13:33,2023-07-27 13:34:49,1276.0,Avalanche_parking,2023-07-27 13:37:34,2023-07-27 14:06:19,1725.0,Shuttle_Avalanche,2023-07-27 13:38:34,2023-07-27 14:04:49,1500.0,Avalanche_parking,2023-07-27 17:54:04,2023-07-27 18:02:04,480.0,Shuttle_Avalanche,2023-07-27 17:54:04,2023-07-27 18:00:19,375.0,,,,,,,,
'15251,Avalanche_parking,2023-07-27 10:17:57,2023-07-27 10:49:27,1890.0,Shuttle_Avalanche,2023-07-27 10:17:57,2023-07-27 10:47:57,1800.0,Avalanche_parking,2023-07-27 10:49:57,2023-07-27 16:10:13,435.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'15261,Avalanche_parking,2023-07-27 10:50:17,2023-07-27 10:59:17,540.0,Shuttle_Avalanche,2023-07-27 10:50:17,2023-07-27 10:58:32,495.0,Trail_of_Cedars,2023-07-27 11:02:32,2023-07-27 11:12:32,600.0,Avalanche_trail,2023-07-27 11:14:02,2023-07-27 14:14:32,10830.0,Trail_of_Cedars,2023-07-27 14:15:02,2023-07-27 14:24:47,585.0,Avalanche_parking,2023-07-27 14:28:17,2023-07-27 14:36:02,465.0,Shuttle_Avalanche,2023-07-27 14:28:32,2023-07-27 14:36:02,360.0,,,,,,,,,,,,,,,,,,,,
'15271,Avalanche_parking,2023-07-27 12:30:22,2023-07-27 12:38:52,510.0,Shuttle_Avalanche,2023-07-27 12:30:22,2023-07-27 12:37:52,450.0,Trail_of_Cedars,2023-07-27 12:50:22,2023-07-27 12:59:52,570.0,Avalanche_trail,2023-07-27 13:01:07,2023-07-27 16:17:22,11775.0,Trail_of_Cedars,2023-07-27 16:17:52,2023-07-27 16:52:22,2070.0,Avalanche_parking,2023-07-27 16:54:37,2023-07-27 17:14:22,1185.0,Shuttle_Avalanche,2023-07-27 16:55:07,2023-07-27 17:12:52,1065.0,,,,,,,,,,,,,,,,,,,,
'15321,Avalanche_parking,2023-07-27 12:30:30,2023-07-27 13:01:30,1860.0,Shuttle_Avalanche,2023-07-27 12:30:30,2023-07-27 12:59:15,1725.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'15411,Avalanche_parking,2023-07-27 12:17:40,2023-07-27 12:27:40,600.0,Shuttle_Avalanche,2023-07-27 12:17:40,2023-07-27 12:26:55,555.0,Trail_of_Cedars,2023-07-27 12:31:55,2023-07-27 12:42:55,660.0,Avalanche_trail,2023-07-27 12:43:10,2023-07-27 16:07:25,12255.0,Trail_of_Cedars,2023-07-27 16:07:54,2023-07-27 16:16:40,526.0,Avalanche_parking,2023-07-27 16:18:10,2023-07-27 16:48:55,1845.0,Shuttle_Avalanche,2023-07-27 16:18:10,2023-07-27 16:47:10,1740.0,,,,,,,,,,,,,,,,,,,,
'15421,Avalanche_parking,2023-07-27 12:30:18,2023-07-27 12:34:03,225.0,Shuttle_Avalanche,2023-07-27 12:30:33,2023-07-27 12:33:33,180.0,Trail_of_Cedars,2023-07-27 12:38:33,2023-07-27 12:50:33,720.0,Avalanche_trail,2023-07-27 12:51:18,2023-07-27 14:54:03,7365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'15441,Trail_of_Cedars,2023-07-27 12:21:35,2023-07-27 12:28:35,420.0,Avalanche_trail,2023-07-27 12:29:05,2023-07-27 14:40:20,7875.0,Trail_of_Cedars,2023-07-27 14:40:35,2023-07-27 14:48:35,480.0,Shuttle_Avalanche,2023-07-27 14:50:50,2023-07-27 15:12:20,1290.0,Avalanche_parking,2023-07-27 16:41:21,2023-07-27 16:48:51,450.0,Shuttle_Avalanche,2023-07-27 16:41:36,2023-07-27 16:47:06,330.0,,,,,,,,,,,,,,,,,,,,,,,,
'15461,Avalanche_parking,2023-07-27 11:49:21,2023-07-27 11:57:51,510.0,Shuttle_Avalanche,2023-07-27 11:49:21,2023-07-27 11:57:06,465.0,Trail_of_Cedars,2023-07-27 11:59:51,2023-07-27 12:06:50,419.0,Avalanche_trail,2023-07-27 12:07:06,2023-07-27 14:20:51,8025.0,Trail_of_Cedars,2023-07-27 14:21:21,2023-07-27 14:29:06,465.0,Avalanche_parking,2023-07-27 14:30:36,2023-07-27 14:36:06,330.0,Shuttle_Avalanche,2023-07-27 14:32:36,2023-07-27 14:36:06,210.0,,,,,,,,,,,,,,,,,,,,
'15501,Avalanche_parking,2023-07-27 11:53:02,2023-07-27 11:57:32,270.0,Shuttle_Avalanche,2023-07-27 11:53:02,2023-07-27 11:56:32,210.0,Avalanche_parking,2023-07-27 16:44:02,2023-07-27 17:14:17,1815.0,Shuttle_Avalanche,2023-07-27 16:44:17,2023-07-27 17:13:02,1725.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1551,Avalanche_parking,2023-07-27 11:53:06,2023-07-27 12:01:06,480.0,Shuttle_Avalanche,2023-07-27 11:53:06,2023-07-27 12:00:06,420.0,Trail_of_Cedars,2023-07-27 12:02:21,2023-07-27 12:10:36,495.0,Avalanche_trail,2023-07-27 12:11:36,2023-07-27 14:44:57,8886.0,Trail_of_Cedars,2023-07-27 14:45:57,2023-07-27 14:53:57,480.0,Avalanche_parking,2023-07-27 14:56:42,2023-07-27 15:42:27,2745.0,Shuttle_Avalanche,2023-07-27 14:57:26,2023-07-27 15:41:27,2641.0,,,,,,,,,,,,,,,,,,,,
'15532,Avalanche_parking,2023-07-27 11:52:47,2023-07-27 11:57:32,285.0,Shuttle_Avalanche,2023-07-27 11:52:47,2023-07-27 11:56:32,225.0,Avalanche_parking,2023-07-27 18:13:02,2023-07-27 18:17:32,270.0,Shuttle_Avalanche,2023-07-27 18:13:17,2023-07-27 18:16:32,195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'16091,Avalanche_parking,2023-07-30 16:46:35,2023-07-30 16:52:35,360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'16161,Avalanche_parking,2023-07-30 18:10:10,2023-07-30 18:18:55,525.0,Trail_of_Cedars,2023-07-30 18:21:55,2023-07-30 18:36:10,855.0,Avalanche_trail,2023-07-30 18:36:25,2023-07-30 20:53:25,8220.0,Trail_of_Cedars,2023-07-30 20:53:55,2023-07-30 21:02:10,495.0,Avalanche_parking,2023-07-30 21:03:25,2023-07-30 21:11:10,465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'16221,Avalanche_parking,2023-07-30 18:39:15,2023-07-30 19:31:15,3120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'16351,Avalanche_parking,2023-07-31 11:34:22,2023-07-31 11:40:07,345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'17141,Avalanche_parking,2023-07-31 18:04:47,2023-07-31 18:11:17,390.0,Trail_of_Cedars,2023-07-31 18:13:47,2023-07-31 18:23:32,585.0,Avalanche_trail,2023-07-31 18:23:47,2023-07-31 20:39:02,8115.0,Trail_of_Cedars,2023-07-31 20:39:17,2023-07-31 20:48:17,540.0,Avalanche_parking,2023-07-31 20:49:17,2023-07-31 20:52:17,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'17161,Avalanche_parking,2023-07-30 18:10:10,2023-07-30 18:18:55,525.0,Trail_of_Cedars,2023-07-30 18:21:55,2023-07-30 18:36:10,855.0,Avalanche_trail,2023-07-30 18:36:25,2023-07-30 20:53:25,8220.0,Trail_of_Cedars,2023-07-30 20:53:55,2023-07-30 21:02:10,495.0,Avalanche_parking,2023-07-30 21:03:25,2023-07-30 21:11:10,465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'17321,Avalanche_parking,2023-08-01 10:00:47,2023-08-01 10:06:17,330.0,Shuttle_Avalanche,2023-08-01 10:00:47,2023-08-01 10:04:32,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'17431,Avalanche_parking,2023-08-01 06:57:03,2023-08-01 10:25:33,11671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'19011,Avalanche_parking,2023-08-01 11:16:50,2023-08-01 11:26:35,585.0,Shuttle_Avalanche,2023-08-01 11:17:05,2023-08-01 11:25:20,495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'19021,Avalanche_parking,2023-08-01 09:05:29,2023-08-01 13:57:44,810.0,Shuttle_Avalanche,2023-08-01 13:46:59,2023-08-01 13:55:59,540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'19041,Avalanche_parking,2023-08-01 10:01:08,2023-08-01 10:35:53,2085.0,Shuttle_Avalanche,2023-08-01 10:01:08,2023-08-01 10:32:08,1860.0,Avalanche_parking,2023-08-01 18:25:38,2023-08-01 19:33:54,4096.0,Shuttle_Avalanche,2023-08-01 18:25:53,2023-08-01 19:33:54,4066.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'19181,Avalanche_parking,2023-08-01 15:10:32,2023-08-01 15:15:47,315.0,Shuttle_Avalanche,2023-08-01 15:11:47,2023-08-01 15:13:47,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'19241,Avalanche_parking,2023-08-01 10:34:22,2023-08-01 10:48:27,845.0,Shuttle_Avalanche,2023-08-01 10:34:22,2023-08-01 10:48:27,845.0,Avalanche_parking,2023-08-01 13:09:56,2023-08-01 13:15:26,330.0,Shuttle_Avalanche,2023-08-01 13:10:11,2023-08-01 13:12:26,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'19311,Avalanche_parking,2023-08-01 11:05:08,2023-08-01 11:10:53,345.0,Shuttle_Avalanche,2023-08-01 11:05:08,2023-08-01 11:07:08,120.0,Avalanche_parking,2023-08-01 17:45:42,2023-08-01 18:00:27,885.0,Shuttle_Avalanche,2023-08-01 17:48:26,2023-08-01 17:59:42,676.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'19331,Avalanche_parking,2023-08-01 11:16:48,2023-08-01 11:48:03,1875.0,Shuttle_Avalanche,2023-08-01 11:16:48,2023-08-01 11:46:48,1800.0,Avalanche_parking,2023-08-01 17:40:32,2023-08-01 18:02:17,1305.0,Shuttle_Avalanche,2023-08-01 17:40:46,2023-08-01 17:59:47,1141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'19461,Avalanche_parking,2023-08-01 10:34:17,2023-08-01 10:42:02,465.0,Shuttle_Avalanche,2023-08-01 10:35:02,2023-08-01 10:41:47,405.0,Avalanche_parking,2023-08-01 10:42:32,2023-08-01 10:58:47,975.0,Shuttle_Avalanche,2023-08-01 10:45:02,2023-08-01 10:55:47,645.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'19521,Avalanche_parking,2023-08-01 11:05:05,2023-08-01 11:11:50,405.0,Shuttle_Avalanche,2023-08-01 11:05:05,2023-08-01 11:11:05,330.0,Trail_of_Cedars,2023-08-01 11:13:20,2023-08-01 13:50:05,1455.0,Avalanche_parking,2023-08-01 13:51:20,2023-08-01 14:19:05,1500.0,Shuttle_Avalanche,2023-08-01 14:00:35,2023-08-01 14:17:05,960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'20291,Avalanche_parking,2023-08-02 16:30:31,2023-08-02 17:14:46,2655.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'21081,Avalanche_parking,2023-08-03 10:05:34,2023-08-03 10:09:49,255.0,Shuttle_Avalanche,2023-08-03 10:05:34,2023-08-03 10:09:19,225.0,Trail_of_Cedars,2023-08-03 10:11:04,2023-08-03 10:19:19,495.0,Avalanche_trail,2023-08-03 10:20:04,2023-08-03 11:41:34,4875.0,Trail_of_Cedars,2023-08-03 11:42:34,2023-08-03 11:51:33,539.0,Shuttle_Avalanche,2023-08-03 11:57:04,2023-08-03 12:41:49,2655.0,,,,,,,,,,,,,,,,,,,,,,,,
'21141,Avalanche_parking,2023-08-03 12:56:46,2023-08-03 13:01:01,255.0,Shuttle_Avalanche,2023-08-03 12:56:46,2023-08-03 12:59:16,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'21191,Avalanche_parking,2023-08-03 08:39:39,2023-08-03 15:51:24,1905.0,Shuttle_Avalanche,2023-08-03 15:22:54,2023-08-03 15:49:54,1620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'21231,Avalanche_parking,2023-08-03 09:12:35,2023-08-03 13:41:57,780.0,Shuttle_Avalanche,2023-08-03 13:31:12,2023-08-03 13:41:12,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'21341,Avalanche_parking,2023-08-03 09:12:25,2023-08-03 09:19:25,420.0,Shuttle_Avalanche,2023-08-03 09:12:25,2023-08-03 09:16:55,270.0,Trail_of_Cedars,2023-08-03 09:22:25,2023-08-03 09:31:10,525.0,Avalanche_trail,2023-08-03 09:31:40,2023-08-03 12:09:10,9450.0,Trail_of_Cedars,2023-08-03 12:09:55,2023-08-03 12:16:10,375.0,Avalanche_parking,2023-08-03 12:17:40,2023-08-03 12:20:25,165.0,Shuttle_Avalanche,2023-08-03 12:17:40,2023-08-03 12:19:40,120.0,,,,,,,,,,,,,,,,,,,,
'21351,Avalanche_parking,2023-08-03 09:21:11,2023-08-03 13:04:57,451.0,Shuttle_Avalanche,2023-08-03 12:59:57,2023-08-03 13:03:57,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'21381,Avalanche_parking,2023-08-03 09:40:10,2023-08-03 09:45:40,330.0,Shuttle_Avalanche,2023-08-03 09:40:25,2023-08-03 09:43:40,195.0,Avalanche_parking,2023-08-03 13:53:22,2023-08-03 14:40:22,2820.0,Shuttle_Avalanche,2023-08-03 13:53:22,2023-08-03 14:39:07,2745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'21501,Avalanche_parking,2023-08-03 10:08:10,2023-08-03 10:13:25,315.0,Shuttle_Avalanche,2023-08-03 10:08:10,2023-08-03 10:10:10,120.0,Trail_of_Cedars,2023-08-03 10:15:10,2023-08-03 10:22:10,420.0,Avalanche_trail,2023-08-03 10:22:25,2023-08-03 12:18:40,6975.0,Trail_of_Cedars,2023-08-03 12:19:25,2023-08-03 12:24:55,330.0,Avalanche_parking,2023-08-03 12:26:10,2023-08-03 12:43:40,1050.0,Shuttle_Avalanche,2023-08-03 12:26:10,2023-08-03 12:42:10,960.0,,,,,,,,,,,,,,,,,,,,
'21521,Avalanche_parking,2023-08-03 10:46:44,2023-08-03 10:52:14,330.0,Shuttle_Avalanche,2023-08-03 10:46:59,2023-08-03 10:51:44,285.0,Avalanche_parking,2023-08-03 10:57:59,2023-08-03 11:02:13,254.0,Shuttle_Avalanche,2023-08-03 10:58:29,2023-08-03 11:01:44,195.0,Trail_of_Cedars,2023-08-03 11:06:14,2023-08-03 11:22:14,960.0,Avalanche_trail,2023-08-03 11:22:44,2023-08-03 14:35:58,11549.0,Trail_of_Cedars,2023-08-03 14:39:43,2023-08-03 14:57:13,1050.0,Avalanche_parking,2023-08-03 15:00:13,2023-08-03 15:52:36,3143.0,Shuttle_Avalanche,2023-08-03 15:01:28,2023-08-03 15:52:36,3068.0,,,,,,,,,,,,
'23011,Avalanche_parking,2023-08-06 09:40:57,2023-08-06 09:44:12,195.0,Shuttle_Avalanche,2023-08-06 09:40:57,2023-08-06 09:42:57,120.0,Avalanche_parking,2023-08-06 14:00:27,2023-08-06 14:51:12,3045.0,Shuttle_Avalanche,2023-08-06 14:04:12,2023-08-06 14:47:57,2625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'23041,Avalanche_parking,2023-08-06 09:09:12,2023-08-06 09:17:42,510.0,Shuttle_Avalanche,2023-08-06 09:09:12,2023-08-06 09:16:42,450.0,Trail_of_Cedars,2023-08-06 09:21:27,2023-08-06 09:39:42,1095.0,Avalanche_trail,2023-08-06 09:40:42,2023-08-06 14:26:27,16799.0,Trail_of_Cedars,2023-08-06 14:26:57,2023-08-06 14:32:42,345.0,Avalanche_parking,2023-08-06 14:33:57,2023-08-06 14:51:12,1035.0,Shuttle_Avalanche,2023-08-06 14:33:57,2023-08-06 14:49:57,960.0,,,,,,,,,,,,,,,,,,,,
'23071,Avalanche_parking,2023-08-06 09:03:09,2023-08-06 14:51:09,2520.0,Shuttle_Avalanche,2023-08-06 14:11:54,2023-08-06 14:49:54,2280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'23101,Avalanche_parking,2023-08-06 09:54:18,2023-08-06 10:01:33,435.0,Shuttle_Avalanche,2023-08-06 09:54:33,2023-08-06 09:56:33,120.0,Trail_of_Cedars,2023-08-06 10:09:03,2023-08-06 12:56:18,3255.0,Avalanche_parking,2023-08-06 12:57:33,2023-08-06 13:04:03,390.0,Shuttle_Avalanche,2023-08-06 12:58:48,2023-08-06 13:03:48,285.0,Avalanche_parking,2023-08-06 13:04:18,2023-08-06 13:34:03,1785.0,Shuttle_Avalanche,2023-08-06 13:06:03,2023-08-06 13:33:18,1604.0,Avalanche_parking,2023-08-06 13:34:18,2023-08-06 13:36:18,120.0,,,,,,,,,,,,,,,,
'23141,Avalanche_parking,2023-08-06 10:15:02,2023-08-06 10:44:17,1755.0,Shuttle_Avalanche,2023-08-06 10:15:02,2023-08-06 10:43:02,1680.0,Avalanche_parking,2023-08-06 15:49:47,2023-08-06 16:10:32,1245.0,Shuttle_Avalanche,2023-08-06 15:50:02,2023-08-06 16:09:17,1155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'23171,Avalanche_parking,2023-08-06 10:15:00,2023-08-06 10:44:45,1785.0,Shuttle_Avalanche,2023-08-06 10:15:30,2023-08-06 10:43:00,1650.0,Avalanche_parking,2023-08-06 15:25:53,2023-08-06 15:28:23,150.0,Trail_of_Cedars,2023-08-06 15:32:53,2023-08-06 15:58:53,1560.0,Avalanche_parking,2023-08-06 15:59:53,2023-08-06 16:30:23,1830.0,Shuttle_Avalanche,2023-08-06 16:00:38,2023-08-06 16:29:08,1710.0,,,,,,,,,,,,,,,,,,,,,,,,
'23201,Avalanche_parking,2023-08-06 09:08:50,2023-08-06 09:11:05,135.0,Trail_of_Cedars,2023-08-06 09:14:05,2023-08-06 09:22:19,494.0,Avalanche_trail,2023-08-06 09:22:35,2023-08-06 11:18:50,6840.0,Avalanche_parking,2023-08-06 11:25:20,2023-08-06 15:43:50,615.0,Shuttle_Avalanche,2023-08-06 15:36:05,2023-08-06 15:41:50,345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'23291,Avalanche_parking,2023-08-06 15:27:49,2023-08-06 15:33:04,315.0,Shuttle_Avalanche,2023-08-06 15:27:49,2023-08-06 15:31:04,195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'23341,Avalanche_parking,2023-08-06 09:40:53,2023-08-06 16:30:08,2025.0,Shuttle_Avalanche,2023-08-06 16:00:08,2023-08-06 16:29:08,1740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'23441,Avalanche_parking,2023-08-06 12:49:20,2023-08-06 12:58:50,570.0,Shuttle_Avalanche,2023-08-06 12:50:05,2023-08-06 12:58:19,494.0,Avalanche_parking,2023-08-06 12:59:05,2023-08-06 13:17:35,1110.0,Shuttle_Avalanche,2023-08-06 12:59:20,2023-08-06 13:14:35,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'23541,Avalanche_parking,2023-08-06 14:52:35,2023-08-06 15:18:05,1530.0,Shuttle_Avalanche,2023-08-06 14:53:05,2023-08-06 15:16:20,1395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'24041,Avalanche_parking,2023-08-07 08:53:12,2023-08-07 09:10:42,585.0,Shuttle_Avalanche,2023-08-07 09:07:57,2023-08-07 09:10:12,135.0,Trail_of_Cedars,2023-08-07 09:13:57,2023-08-07 09:23:57,600.0,Avalanche_trail,2023-08-07 09:24:27,2023-08-07 11:25:57,7290.0,Trail_of_Cedars,2023-08-07 11:26:12,2023-08-07 11:33:57,465.0,Avalanche_parking,2023-08-07 11:35:27,2023-08-07 11:40:12,285.0,,,,,,,,,,,,,,,,,,,,,,,,
'24171,Avalanche_parking,2023-08-07 09:42:54,2023-08-07 09:55:09,735.0,Shuttle_Avalanche,2023-08-07 09:42:54,2023-08-07 09:54:38,584.0,Trail_of_Cedars,2023-08-07 09:58:24,2023-08-07 10:11:39,795.0,Avalanche_trail,2023-08-07 10:12:54,2023-08-07 12:50:24,9435.0,Trail_of_Cedars,2023-08-07 12:50:54,2023-08-07 13:07:54,990.0,Avalanche_parking,2023-08-07 13:09:09,2023-08-07 13:20:09,660.0,Shuttle_Avalanche,2023-08-07 13:09:54,2023-08-07 13:18:24,510.0,,,,,,,,,,,,,,,,,,,,
'24231,Avalanche_parking,2023-08-07 10:14:52,2023-08-07 10:57:07,2535.0,Shuttle_Avalanche,2023-08-07 10:16:07,2023-08-07 10:55:52,2385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'24321,Avalanche_parking,2023-08-07 10:15:04,2023-08-07 10:51:34,2190.0,Shuttle_Avalanche,2023-08-07 10:15:04,2023-08-07 10:49:19,2055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'24341,Avalanche_parking,2023-08-07 10:40:33,2023-08-07 10:48:48,495.0,Shuttle_Avalanche,2023-08-07 10:40:33,2023-08-07 10:48:03,450.0,Avalanche_trail,2023-08-07 11:01:48,2023-08-07 14:11:18,11370.0,Trail_of_Cedars,2023-08-07 14:11:48,2023-08-07 14:18:33,405.0,Shuttle_Avalanche,2023-08-07 14:20:33,2023-08-07 14:46:03,1530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'24441,Avalanche_parking,2023-08-07 09:51:36,2023-08-07 09:56:51,315.0,Shuttle_Avalanche,2023-08-07 09:51:51,2023-08-07 09:55:51,240.0,Avalanche_parking,2023-08-07 16:35:36,2023-08-07 16:42:21,405.0,Shuttle_Avalanche,2023-08-07 16:35:51,2023-08-07 16:42:21,390.0,Avalanche_parking,2023-08-07 16:42:51,2023-08-07 16:47:36,285.0,Shuttle_Avalanche,2023-08-07 16:43:36,2023-08-07 16:45:51,135.0,,,,,,,,,,,,,,,,,,,,,,,,
'24481,Avalanche_parking,2023-08-07 09:51:27,2023-08-07 10:38:18,2811.0,Shuttle_Avalanche,2023-08-07 09:51:42,2023-08-07 10:36:33,2691.0,Avalanche_parking,2023-08-07 16:45:03,2023-08-07 17:24:48,2385.0,Shuttle_Avalanche,2023-08-07 16:45:03,2023-08-07 17:23:18,2295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'24541,Avalanche_parking,2023-08-07 09:19:40,2023-08-07 09:33:40,704.0,Shuttle_Avalanche,2023-08-07 09:28:40,2023-08-07 09:32:40,240.0,Avalanche_parking,2023-08-07 16:43:49,2023-08-07 16:49:19,330.0,Shuttle_Avalanche,2023-08-07 16:44:34,2023-08-07 16:49:19,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'25231,Avalanche_parking,2023-08-08 13:35:42,2023-08-08 13:42:28,406.0,Shuttle_Avalanche,2023-08-08 13:37:13,2023-08-08 13:40:43,210.0,Avalanche_parking,2023-08-08 13:48:43,2023-08-08 13:51:58,195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'25241,Avalanche_parking,2023-08-08 13:07:51,2023-08-08 13:18:21,630.0,Shuttle_Avalanche,2023-08-08 13:13:06,2023-08-08 13:17:21,255.0,Trail_of_Cedars,2023-08-08 13:23:36,2023-08-08 13:36:36,780.0,Avalanche_trail,2023-08-08 13:36:51,2023-08-08 16:40:51,11040.0,Trail_of_Cedars,2023-08-08 16:41:51,2023-08-08 16:52:06,615.0,Avalanche_parking,2023-08-08 16:53:36,2023-08-08 16:56:51,195.0,,,,,,,,,,,,,,,,,,,,,,,,
'25421,Avalanche_parking,2023-08-08 11:38:47,2023-08-08 11:54:47,960.0,Shuttle_Avalanche,2023-08-08 11:48:32,2023-08-08 11:54:02,330.0,Trail_of_Cedars,2023-08-08 11:59:02,2023-08-08 12:14:02,900.0,Avalanche_trail,2023-08-08 12:14:16,2023-08-08 16:15:01,14445.0,Trail_of_Cedars,2023-08-08 16:15:16,2023-08-08 16:26:46,660.0,Avalanche_parking,2023-08-08 16:28:31,2023-08-08 16:42:31,840.0,Shuttle_Avalanche,2023-08-08 16:31:46,2023-08-08 16:33:46,120.0,,,,,,,,,,,,,,,,,,,,
'25431,Avalanche_parking,2023-08-08 13:32:19,2023-08-08 13:36:04,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
